date,netPnl,slippage,commission,turnover,tradeCount,tradingPnl,positionPnl,totalPnl,balance,return,retWithoutFee,highlevel,drawdown,ddPercent
2015-12-07,-972.0,0.0,0.0,0.0,0,0.0,-972.0,-972.0,49534.023399999984,-0.972,-0.972,62278.240799999985,-12744.217400000001,-20.46335483516099
2015-12-08,-2203.20000000001,0.0,0.0,0.0,0,0.0,-2203.20000000001,-2203.20000000001,47330.82339999997,-2.20320000000001,-2.20320000000001,62278.240799999985,-14947.417400000013,-24.001027016806834
2015-12-09,756.0,0.0,0.0,0.0,0,0.0,756.0,756.0,48086.82339999997,0.756,0.756,62278.240799999985,-14191.417400000013,-22.787119895653856
2015-12-10,-1414.7999999999902,0.0,0.0,0.0,0,0.0,-1414.7999999999902,-1414.7999999999902,46672.023399999984,-1.4147999999999903,-1.4147999999999903,62278.240799999985,-15606.217400000001,-25.058860365240125
2015-12-11,1404.0,0.0,0.0,0.0,0,0.0,1404.0,1404.0,48076.023399999984,1.404,1.404,62278.240799999985,-14202.217400000001,-22.80446142595602
2015-12-14,6415.20000000001,0.0,0.0,0.0,0,0.0,6415.20000000001,6415.20000000001,54491.223399999995,6.41520000000001,6.41520000000001,62278.240799999985,-7787.01739999999,-12.503592426457862
2015-12-15,-2235.600000000005,0.0,0.0,0.0,0,0.0,-2235.600000000005,-2235.600000000005,52255.62339999999,-2.2356000000000047,-2.2356000000000047,62278.240799999985,-10022.617399999996,-16.093289199010254
2015-12-16,248.3999999999951,0.0,0.0,0.0,0,0.0,248.3999999999951,248.3999999999951,52504.023399999984,0.2483999999999951,0.2483999999999951,62278.240799999985,-9774.217400000001,-15.694434002060001
2015-12-17,4287.600000000005,0.0,0.0,0.0,0,0.0,4287.600000000005,4287.600000000005,56791.62339999999,4.287600000000005,4.287600000000005,62278.240799999985,-5486.6173999999955,-8.80984647209238
2015-12-18,-3631.473000000005,0.27,99.60300000000001,199206.0,1,-853.2000000000098,-2678.399999999995,-3531.600000000005,53160.150399999984,-3.631473000000005,-3.531600000000005,62278.240799999985,-9118.090400000001,-14.64089268237648
2015-12-21,-740.3940000000098,0.27,102.924,205848.0,1,-637.2000000000098,0.0,-637.2000000000098,52419.75639999998,-0.7403940000000098,-0.6372000000000099,62278.240799999985,-9858.484400000008,-15.829741292242813
2015-12-22,1015.2000000000098,0.0,0.0,0.0,0,0.0,1015.2000000000098,1015.2000000000098,53434.95639999999,1.0152000000000099,1.0152000000000099,62278.240799999985,-8843.284399999997,-14.199637443837364
2015-12-23,-756.0,0.0,0.0,0.0,0,0.0,-756.0,-756.0,52678.95639999999,-0.756,-0.756,62278.240799999985,-9599.284399999997,-15.413544564990344
2015-12-24,-1609.2000000000098,0.0,0.0,0.0,0,0.0,-1609.2000000000098,-1609.2000000000098,51069.75639999998,-1.6092000000000097,-1.6092000000000097,62278.240799999985,-11208.484400000008,-17.99743258001599
2015-12-25,1706.4000000000196,0.0,0.0,0.0,0,0.0,1706.4000000000196,1706.4000000000196,52776.15639999999,1.7064000000000197,1.7064000000000197,62278.240799999985,-9502.084399999992,-15.25747079227067
2015-12-28,-5501.957400000014,0.54,198.6174,397234.8,2,3294.0,-8596.800000000014,-5302.800000000014,47274.19899999998,-5.5019574000000135,-5.302800000000014,62278.240799999985,-15004.041800000006,-24.09194866018118
2015-12-29,-2602.8000000000147,0.0,0.0,0.0,0,0.0,-2602.8000000000147,-2602.8000000000147,44671.39899999996,-2.602800000000015,-2.602800000000015,62278.240799999985,-17606.841800000024,-28.271257463007892
